date;views;youtube_video_id;title
20201219;1314;m1E2zYac34Q;美國司法部起訴一名中國軟件工程師 指涉嫌干擾悼念六四相關視像會議 - 20201219 - 兩岸國際 - 有線新聞 CABLE News
20201219;351;HSfYd-HE4gQ;新一輪防疫基金分兩期發放資助　張建宗：提供誘因讓企業繼續經營　稱暫不推保就業計劃 - 20201219 - 港聞 - 有線新聞 CABLE News
20201219;757;yVSFIGwBTq8;政府擴展接種噴鼻式流感疫苗至非高危群組 - 20201219 - 港聞 - 有線新聞 CABLE News
20201219;908;38LRDSQyDt4;昨逃離醫院確診者仍未尋獲　警方早上到其報稱住址搜尋不果 - 20201219 - 港聞 - 有線新聞 CABLE News
20201219;691;VQOlAz32IsA;內地將於冬季和春季優先為從事指定工種人士接種疫苗 - 20201219 - 兩岸國際 - 有線新聞 CABLE News
20201219;603;A3IR4INxnoY;嫦娥五號月球樣本移交中科院研究 - 20201219 - 兩岸國際 - 有線新聞 CABLE News
20201219;1141;4oC4GIpW27o;教育局：會盡快公布復課安排 - 20201219 - 港聞 - 有線新聞 CABLE News
20201219;871;e5mLrlb6fLQ;蓬佩奧：12港人是逃離暴政、共產黨將香港變東柏林　特區政府斥罔顧事實 - 20201219 - 港聞 - 有線新聞 CABLE News
20201219;641;UfN6zueiiTg;18區民主派聯絡會議批民政署阻礙防疫工作、新聞稿誤導公眾 - 20201219 - 港聞 - 有線新聞 CABLE News
20201219;579;EyrjqKkRwOs;蓬佩奧指控俄羅斯攻擊政府電腦系統 - 20201219 - 兩岸國際 - 有線新聞 CABLE News
20201219;221;z41FXJhmc5U;歐洲欖球冠軍盃　黃蜂33_14蒙彼利埃 - 20201219 - 體育 - 有線新聞 CABLE News
20201219;609;ILtNd5nADTE;新增109宗確診　42宗源頭不明　柴灣景翠苑居民要做強制檢測 - 20201219 - 港聞 - 有線新聞 CABLE News
20201219;646;vncm4qv1-oU;中國發布《外商投資安全審查辦法》規管外來投資 - 20201219 - 兩岸國際 - 有線新聞 CABLE News
20201219;590;9IDx5nXmFZQ;柴灣景翠苑居民須強制檢測　陸續領取樣本瓶 - 20201219 - 港聞 - 有線新聞 CABLE News
20201219;800;2dsc4bVqj7Q;灣仔單位發生懷疑縱火案　一男子燒至重傷 - 20201218 - 港聞 - 有線新聞 CABLE News
20201219;272;xaNIbRwoh18;俄超　羅斯托夫1_3莫斯科中央陸軍 - 20201218 - 體育 - 有線新聞 CABLE News
20201219;1083;CxZvGxyebek;美國更新旅遊指示 將香港納入內地城市 - 20201218 - 港聞 - 有線新聞 CABLE News
20201219;1064;uhpDC3qY1_M;警察體育遊樂會遭擲汽油彈案　三名男子被捕 - 20201218 - 港聞 - 有線新聞 CABLE News
20201219;643;6QEANWEnDKI;利用四公司扮供應商抬高口罩成本價　5人涉串謀騙政府912萬被捕 - 20201218 - 港聞 - 有線新聞 CABLE News
20201219;950;nVNKHniuGsY;63歲確診男病人今午逃離伊院　院方報警 - 20201218 - 港聞 - 有線新聞 CABLE News
20201219;746;FHOBsMG9o7s;外地抵港第19或20天須再檢測　違者罰五千 - 20201218 - 港聞 - 有線新聞 CABLE News
20201219;1098;WnI0RhouSGc;趙又廷喜與鄧倫新戲結片緣 - 20201218 - 娛樂新聞 - 有線新聞 CABLE News
20201219;1406;F19DDR0C2-M;謝雪心道盡疫情下粵劇界之苦 - 20201218 - 娛樂新聞 - 有線新聞 CABLE News
20201219;398;LAovH6OQ9HA;蘇慧欣年尾工作因疫情全取消 - 20201218 - 娛樂新聞 - 有線新聞 CABLE News
20201219;1228;6W-WjYqrflo;胡杏兒渴望與不同導演合作 - 20201218 - 娛樂新聞 - 有線新聞 CABLE News
20201219;1830;PJ00sG7tIzo;李亞男誕第二位千金 - 20201218 - 娛樂新聞 - 有線新聞 CABLE News
20201218;2003;o2BcMbuTtBk;周星馳被追討佣金分成案 - 20201218 - 娛樂新聞 - 有線新聞 CABLE News
20201218;2192;HQec2vPH3uQ;江疏影為檢測時露痛苦表情感尷尬 - 20201215 - 娛樂新聞 - 有線新聞 CABLE News
20201218;469;L2BCxFB9P18;日職　川崎前鋒3_1浦和紅鑽 - 20201217 - 體育 - 有線新聞 CABLE News
20201218;939;0VTWPwYsdfU;《新聞刺針》曾揭CSI口罩市面有售　申訴署調查後指機制完備、未見大規模外流 - 20201217 - 港聞 - 有線新聞 CABLE News
20201218;794;tIc7PCnrTNA;專家疑彩雲邨明麗樓喉管播毒、乙明邨明恩樓有環境污染或超級傳播者　兩廈居民須強檢 - 20201217 - 港聞 - 有線新聞 CABLE News
20201218;1259;OguxIpdnK6E;乙明邨明恩樓32樓爆疫　有居民兩日前已取樽檢測　批政府今午才設採樣站太遲 - 20201217 - 港聞 - 有線新聞 CABLE News
20201218;590;WorYxM6TYjk;普京一再否認與納瓦爾尼中毒有關 - 20201217 - 兩岸國際 - 有線新聞 CABLE News
20201218;875;LwQO9ulfnbk;民企已完 財經拆局  - 20201217 - 有線財經 - 有線新聞 CABLE News
20201218;661;1jEWjttrFd4;工程時裝界合力研發「讀心」連身裙　衣服「鱗片」隨用家心情變形轉色 - 20201217 - 新聞通識 - 有線新聞 CABLE News
20201218;506;M_sqNrec38g;抗疫基金注資64億　支援防疫措施下重創行業及從業員　料下月內發放 - 20201217 - 港聞 - 有線新聞 CABLE News
20201218;436;tpijl0k1Y2o;本港最新失業率跌到 6.3% 比預期好 - 20201217 - 有線財經 - 有線新聞 CABLE News
20201218;584;ATrilOpuZbs;新一波疫情屋邨喉管疑再播毒　邨廈首爆疫距今逾半年　房署未交代調查進展 - 20201217 - 港聞 - 有線新聞 CABLE News
20201218;751;10wlBYpqCE8;繼美俄疫苗投入使用　中國宣布：不為第一而搶跑 - 20201217 - 有線中國組 - 有線新聞 CABLE News
20201218;1185;Mvk8oyv11FE;湖南村民被村支書深夜約談拆遷賠償 六小時後終暈倒 - 20201217 - 有線中國組 - 有線新聞 CABLE News
20201218;1037;V8BxkCOK56s;八名民主派人士涉七一煽惑非法集結提堂　官增保釋條件、收旅遊證件 - 20201217 - 港聞 - 有線新聞 CABLE News
20201218;2358;XhBfTbN3A5c;單親媽媽質疑主播賣假燕窩遭起底 化驗揭燕窩實為「燕窩味飲品」 - 20201217 - 有線中國組 - 有線新聞 CABLE News
20201218;888;BcVjop6sfpo;總商會 -明年初失業率升穿7% - 20201217 - 財金焦點 - 有線新聞 CABLE News
20201218;406;p_NDwTTzcCk;美國首次申領失業救濟人數升至88.5萬人，三個月最多華爾街速遞 17_12_2020 - 20201217 - 華爾街速遞 - 有線新聞 CABLE News
20201218;851;ac6TLF0av9o;美國首次有人接種新型肺炎疫苗後出現嚴重敏感反應 美股消息 17_12_2020 - 20201217 - 環球大勢 - 有線新聞 CABLE News
20201218;691;qMQEAmbm_AI;增70宗確診　64宗本地、25宗源頭不明　新蒲崗Billy Sir音樂教室累計十人確診　醫護家庭聚會 - 20201218 - 港聞 - 有線新聞 CABLE News
20201218;418;8J_I6729oLE;再多兩名新型肺炎病人離世　累計128死 - 20201218 - 港聞 - 有線新聞 CABLE News
20201218;673;qR4cMYO4dEE;尼日利亞300多個學生被擄一周後獲救 - 20201218 - 兩岸國際 - 有線新聞 CABLE News
20201218;723;cXyKDCz0pOQ;長和：考慮將歐洲鐵塔資產交易所得回購 - 20201218 - 財金焦點 - 有線新聞 CABLE News
20201218;863;iT1qpcZ1BwA;深水埗洗車店被破壞　兩職員被打傷送院 - 20201218 - 港聞 - 有線新聞 CABLE News
20201218;390;lQUCf_DaT-s;法國總統馬克龍透過視像繼續處理公務 - 20201218 - 兩岸國際 - 有線新聞 CABLE News
20201218;415;ZJbCk-9sep4;國際體育仲裁法庭裁定俄國禁賽2年 - 20201218 - 兩岸國際 - 有線新聞 CABLE News
20201218;497;PlsvFMVoTF8;明增10港鐵站向市民派發免費檢測包 - 20201218 - 港聞 - 有線新聞 CABLE News
20201218;478;t8qk1_uLhMM;今起五間指定檢疫酒店提早啟用 - 20201218 - 港聞 - 有線新聞 CABLE News
20201218;696;cQVN2H1s_FI;大埔大元邨單位起火　兩人受傷　逾50住客疏散 - 20201218 - 港聞 - 有線新聞 CABLE News
20201218;643;Kw09GszY5pk;社工劉家棟就阻差辦公案定罪及刑期上訴 - 20201218 - 港聞 - 有線新聞 CABLE News
20201218;555;yfd_r5k5o6M;陳帆：內地認可任何在港接種疫苗跨境司機通關 - 20201218 - 港聞 - 有線新聞 CABLE News
20201218;566;G9YMaQSvIvQ;據報前紐約時報攝影記者杜斌尋釁滋事被捕 - 20201218 - 兩岸國際 - 有線新聞 CABLE News
20201218;914;t0Wifuy7Kz4;黎智英被控欺詐罪及違反港區國安法　由荔枝角收押所送到赤柱監獄繼續還押 - 20201218 - 港聞 - 有線新聞 CABLE News
20201218;299;Otsasr6Gttg;香港七欖延至明年11月舉行 - 20201217 - 體育 - 有線新聞 CABLE News
20201218;892;cLtHO2vsjaY;流亡英國港人就成立「香港影子議會」公眾諮詢　鄭文傑稱無意取代立法會職能　歡迎任何立場人士參與 - 20201217 - 港聞 - 有線新聞 CABLE News
20201218;486;MNb3jnrW0_Y;太極拳和「送王船」列入非物質文化遺產名錄 - 20201217 - 兩岸國際 - 有線新聞 CABLE News
20201218;542;Et9Kj4C98So;普京籲國民接種新型肺炎疫苗 - 20201217 - 兩岸國際 - 有線新聞 CABLE News
20201218;1026;l2QBCv7qz_U;3個月大幼女被獨留在家　枕頭被鋪蓋頭窒息亡　無業男認誤殺囚4年10個月 - 20201217 - 港聞 - 有線新聞 CABLE News
20201218;1462;NNrsygLp2wk;警拘7人涉參與三合會入會儀式 - 20201217 - 港聞 - 有線新聞 CABLE News
20201218;361;KsyDIM1uwMg;俄超　辛尼特3_1莫斯科斯巴達 - 20201217 - 體育 - 有線新聞 CABLE News
20201218;514;BB44tJz0rnc;意甲　熱拿亞2_2AC米蘭 - 20201217 - 體育 - 有線新聞 CABLE News
20201218;562;ZgFC1mof43s;空氣污染被裁定為死因 成英國首例 - 20201217 - 兩岸國際 - 有線新聞 CABLE News
20201218;273;u6X2ZbiydIw;一期一匯 2020_12_17 - 20201217 - 一期一匯 - 有線新聞 CABLE News
20201218;329;un_U_dPk4To;中集安瑞科建議分拆旗下業務於A股上市 - 20201217 - 財金焦點 - 有線新聞 CABLE News
20201218;746;C4H5bKyTJjc;香港大學生入選全球大學電影獎華語劇情組 挑戰以$1,000幫J.Arie雷深如拍短片－第一志願EP4－香港開電視
20201218;343;J9KT88EhDgg;法律服務可以出口？香港原來係國際仲裁輸紐 世界各地官司可以到香港以仲裁解決；內地與香港互相執行仲裁裁決的補充安排簽署－聲東擊西EP115 - 香港開電視
20201218;568;bZ7yM3ZW4Zo;大灣區配套充足 適合年青人北上發展 內地地大物博 內地應用科技比香港先進 年青人可擴闊眼界－聲東擊西EP116 - 香港開電視
20201218;1395;0t3dHwYYAow;第四波肺炎來襲！感染後非100%免疫 最重要係接種疫苗！糖尿病患者感染後容易引致肺炎併發症 長者要小心 80歲以上死亡率接近3成－聽吓醫生講
20201218;802;e6nz03q64oE;孫鵬為兒子官非憂心忡忡 - 20201217 - 娛樂新聞 - 有線新聞 CABLE News
20201218;2623;p-BOHf1SKiQ;玖壹壹大讚言承旭愛潔淨 - 20201217 - 娛樂新聞 - 有線新聞 CABLE News
20201217;966;2UiXDJ1I3Hw;法改會倡改變仲裁收費模式規定　容許律師與客人協議收費、可「不成功不收費」 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;1318;wC3KU9vwT0A;董建華冀拜登上任後國家博奕回歸理性　指中國人無須擔憂美國對華政策 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;858;WHzDL3EFjoM;血鉛遺毒 - 下集 - 20201216 - 有線中國組 - 有線新聞 CABLE News
20201217;1470;iSZugL87SAA;血鉛遺毒 - 上集 - 20201216 - 有線中國組 - 有線新聞 CABLE News
20201217;320;1AitjsHCjuQ;比特幣升穿2萬美元創新高 - 20201217 - 華爾街速遞 - 有線新聞 CABLE News
20201217;576;roG23uRZ0so;申訴專員：懲教、物流署機制完備　無從確定市面有售CSI口罩原因 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;1555;daMhoX-Gv1A;「嫦娥五號」月球探測器凌晨在內蒙古著陸 - 20201217 - 兩岸國際 - 有線新聞 CABLE News
20201217;382;vCBtdqz2Ipk;張建宗：沒有忘記分拆運房局方案　但當務之急是抗疫 - 20201216 - 港聞 - 有線新聞 CABLE News
20201217;776;3Q-ybm2F1bE;警拘一男涉偷信件、換信用卡晶片後現金透支騙逾三十萬元 - 20201216 - 港聞 - 有線新聞 CABLE News
20201217;1134;9fk47TZpFDo;英、美公開選購疫苗過程　惟香港全程保密　何柏良：可公開科研討論、愈透明市民信心愈大 - 20201216 - 港聞 - 有線新聞 CABLE News
20201217;790;rTiQwJByxp8;乙明邨明恩樓32樓三單位染疫　有居民指避用可達該樓層升降機 - 20201216 - 港聞 - 有線新聞 CABLE News
20201217;2357;YgpDzpbllUk;逾千四億華懋資產　過去三年不足0.02%捐作慈善　鄭若驊：無權指令慈善基金捐款 - 20201216 - 港聞 - 有線新聞 CABLE News
20201217;573;th48BsYxBFE;財經拆局 中芯以蔣換梁 - 20201216 - 有線財經 - 有線新聞 CABLE News
20201217;265;QnfmZJO80k8;港股連跌兩日後反彈超過 200 點 - 20201216 - 有線財經 - 有線新聞 CABLE News
20201217;264;iF6H8fmJiLU;一期一匯 2020_12_16 - 20201216 - 一期一匯 - 有線新聞 CABLE News
20201217;596;yKl3EKY8154;復星醫藥就新冠疫苗產品訂立供貨協議  股價急升 - 20201216 - 財金焦點 - 有線新聞 CABLE News
20201217;477;7UHzR7pJAx4;彭斯、拜登日內接種疫苗 - 20201217 - 兩岸國際 - 有線新聞 CABLE News
20201217;495;4JVfmAqKCHU;美國多州起訴Google操控網上廣告市場 - 20201217 - 兩岸國際 - 有線新聞 CABLE News
20201217;1193;7P0vM2wPX84;沙田醫院疑有護士偽造21份病人家訪紀錄　消息：涉案人於上月底被解僱 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;550;4hspbFudN0I;工聯會調查指一成半受訪者失業　籲政府提供每月九千元津貼 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;2210;5EBjcok1XE8;理大研發採樣器　助嫦娥五號帶回月球土壤樣本　嫦娥六號將續用理大技術 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;754;Dm20G-NnmSg;九龍塘有獨立屋被爆竊　損失逾100萬元財物 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;747;7ZM_WvVest8;荃灣運油車被困路陷路面 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;454;WL8gOoIn1cg;世衛專家組明年一月到武漢調查病毒源頭 - 20201217 - 兩岸國際 - 有線新聞 CABLE News
20201217;305;r_TGfZxyVnU;申訴專員批滲水辦個案嚴重積壓　七成調查時間不達標、內部或各自為政 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;479;CNhHe3b8xvc;一名北區醫院80歲男病人離世　屬跳舞群組 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;1099;J88iJUjwE0A;美國醫護接種疫苗後出現嚴重敏感反應 - 20201217 - 兩岸國際 - 有線新聞 CABLE News
20201217;406;F9wINzLSBPc;內地洗衣液品牌藍月亮首掛造好 - 20201216 - 財金焦點 - 有線新聞 CABLE News
20201217;402;KehGqblwtM8;崔俊明建議政府設立疫苗賠償基金 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;427;RDFq8K_s2M0;東京單日逾800宗確診 首次將醫療警戒級別提升至最高 - 20201217 - 兩岸國際 - 有線新聞 CABLE News
20201217;474;bZtKq5kYWuU;《查理周刊》恐襲案兩名主犯判監30年 - 20201217 - 兩岸國際 - 有線新聞 CABLE News
20201217;502;XeIZ213w7Qc;增90宗本地個案　26宗源頭未明　中環Glow Spa & Salon四員工一客人染疫　訪客須強制檢 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;262;gchdDkRleCk;CBA　廣東115_102新疆 - 20201217 - 體育 - 有線新聞 CABLE News
20201217;1296;Rd2Ks-eodwc;美國列瑞士越南為貨幣操縱國 - 20201216 - 兩岸國際 - 有線新聞 CABLE News
20201217;1450;fvd4ZdEdyo4;湯告魯斯據報責罵片場人員違反社交距離 - 20201216 - 兩岸國際 - 有線新聞 CABLE News
20201217;1437;vV3Vek9di5M;羅冠聰等於美國國會聽證會促美國庇護香港人 - 20201217 - 港聞 - 有線新聞 CABLE News
20201217;298;EKtf25sNfuU;美股消息 16_12_2020 - 20201216 - 環球大勢 - 有線新聞 CABLE News
20201217;207;nwUrhdPP3qM;華爾街速遞 16_12_2020 - 20201216 - 華爾街速遞 - 有線新聞 CABLE News
20201217;754;HIFrlgKN68A;阮小儀邀Sammy創作主題音樂 - 20201217 - 娛樂新聞 - 有線新聞 CABLE News
20201217;776;C-b_wtcOIy8;郭雪芙承認上月有為孫其君慶生 - 20201215 - 娛樂新聞 - 有線新聞 CABLE News
20201217;30021;C2cZZUyxWds;資深街舞者奶茶曾出演《狂舞派》為跳舞傾家蕩產 為儲錢於多倫多身兼兩職 結果捱病染肺炎 肺功能剩2成：「吊鹽水都要繼續跳！」 70歲婆婆8年前學芭蕾舞 花3年時間成功做一字馬－第一志願－香港開電視
20201217;1202;n72XPi14hkc;長者有機會出現視力扭曲 影像嚴重變形 常見是老年濕性黃斑退化 導致水腫或滲漏血漿－Fit開有條路EP441 - 香港開電視
20201217;1994;iKPdvj-idS4;冬天發現面痛要小心 可能係「天下第一痛」嘅三叉神經痛！要靠抗腦癇藥或抗抑鬱藥 或者可能係牙痛、生蛇、鼻竇炎、偏頭痛－Fit開有條路EP439 - 香港開電視
20201217;473;VfMNIPJ92_A;梁諾妍喜參與《五星級絲打II》 - 20201216 - 娛樂新聞 - 有線新聞 CABLE News
20201217;583;Fh5jpAK37Yk;陳蕊蕊轉戰網上帶貨節目 - 20201216 - 娛樂新聞 - 有線新聞 CABLE News
20201216;236;14C-Lul0dSA;王子佼盼快公布生育好消息 - 20201216 - 娛樂新聞 - 有線新聞 CABLE News
20201216;583;M53Gg3DE6vY;謝雪心籲遵守限聚令 - 20201216 - 娛樂新聞 - 有線新聞 CABLE News
20201216;477;a2QoUxKFFks;徐若萱新劇扮演擬人化古物 - 20201216 - 娛樂新聞 - 有線新聞 CABLE News
20201216;1162;eWKfpUHvbDc;台灣男子跳崖失蹤40天奇蹟生還 - 20201216 - 兩岸國際 - 有線新聞 CABLE News
20201216;1530;CAjDeHVtjTs;特首：冀聖誕前獲批第四輪防疫基金支援食肆等行業　指疫苗須完成第三期臨床試驗才應用 - 20201215 - 港聞 - 有線新聞 CABLE News
20201216;972;qjLr9k-PCOc;貨運業：深圳口岸計劃實施單雙號限行　業界憂影響生計：望不要一刀切 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;573;FZqWkq5UpkE;陳肇始：疫苗屬緊急用途　或參考國際做法免除藥廠法律責任 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;369;Go6vxWYo2aI;梁子超指疫情仍極嚴峻：七日確診高上周兩成　外傭等高風險網絡現傳播跡象 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;272;g6woMKJm2IY;意甲　博洛尼亞1_5羅馬 - 20201214 - 體育 - 有線新聞 CABLE News
20201216;1458;1gYA_ceYalg;英國發現傳播能力更強的變種新型冠狀病毒 倫敦等地周三凌晨起上調限制措施 - 20201215 - 兩岸國際 - 有線新聞 CABLE News
20201216;880;NJdXLHbd2nU;包食宿作招徠 安徽醫院招村民騙醫保 - 20201214 - 有線中國組 - 有線新聞 CABLE News
20201216;667;2Ne149JVwJY;海關破8.8億元洗黑錢集團　拘捕四人　凍結匯款公司千六萬結存、暫時吊銷牌照 - 20201215 - 港聞 - 有線新聞 CABLE News
20201216;513;1TsjxdbZwJc;消委會指超市網購服務錯漏百出　冷藏食品溫度過高甚至偏凍　Big Big Shop回應經常漏單：銷售量 - 20201215 - 港聞 - 有線新聞 CABLE News
20201216;242;i3zxJowFXiI;丘鈦科技擬分拆鏡頭業務A股上市 - 20201216 - 財金焦點 - 有線新聞 CABLE News
20201216;941;yG9Jp8zPQ9A;黎紀君與楊天命拍攝《開運秘笈》 - 20201212 - 娛樂新聞 - 有線新聞 CABLE News
20201216;306;lr4BeD1P6WM;國潮品牌崛起  李寧股價創新高 - 20201215 - 財金焦點 - 有線新聞 CABLE News
20201216;327;cqow_Fn-zGI;鄧聲興：內地經濟復蘇全面 - 20201215 - 財金焦點 - 有線新聞 CABLE News
20201216;437;za7cw8c0tHM;海洋公園公布年度業績　入場收入減近六成 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;1169;PSb3cfsAv08;龍緯汶認非禮、猥褻及管有兒童色情物品　判囚32個月 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;286;TUk1DcWQ4pk;政府公布十年房屋供應目標維持43萬伙　公營佔約30萬伙　居住環境欠佳住戶較去年增2,900個 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;764;bu0aPhaq4LE;全體副局長及政治助理參與宣誓儀式 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;581;TRNHce6U2Z4;世衛計劃下月到武漢調查病毒源頭 - 20201216 - 兩岸國際 - 有線新聞 CABLE News
20201216;265;jMOsyIxU9_A;拜登提名布蒂吉格任運輸部部長 - 20201216 - 兩岸國際 - 有線新聞 CABLE News
20201216;421;q30iZHv1ucs;國泰料下半年虧損大幅高於上半年 - 20201216 - 財金焦點 - 有線新聞 CABLE News
20201216;387;UxXHBOQR-gY;鄭若驊：媒體針對法官言論　意圖影響判決是徒勞無功 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;635;TQ2qJqwfMR8;日本北部和西南部廣泛地區下雪 - 20201216 - 兩岸國際 - 有線新聞 CABLE News
20201216;663;Rg8rOy22R3M;高等法院頒令成報相關公司清盤 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;388;a6hmJRd-1bo;羅致光：明年7月前未能放寬2元乘車優惠門檻　料開支增至每年70億 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;272;pVM0_DyEzWU;李小加料債券「南向通」最快明年上半年啟動 - 20201216 - 財金焦點 - 有線新聞 CABLE News
20201216;12742;yr4mj3jDUpQ;消息：李偲嫣離世、對病毒呈陽性　近期多確診者病情急速轉差　醫管局籲有不適要即求醫 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;481;2ZDe169-i6E;寶達邨、彩雲邨居民須強檢　邨內設流動採樣站　有市民批安排混亂：應該一早要做 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;551;ZWEF9VsXWGY;巴黎市政府雇用過多高職女性被罰九萬歐元 - 20201216 - 兩岸國際 - 有線新聞 CABLE News
20201216;267;97mlM0WvYng;大埔外傭宿舍小型爆發　僱傭代理協會：該宿舍非會員難追蹤　料有入職外傭探訪致交叉感染 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;729;DBU8qOUm6pA;政府邀港鐵開展北環綫詳細規劃及設計工作　倡分兩期興建、成本約620億元 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;665;tSjs7FDraV8;民政事務局：有需要停發許智峯區議員酬金、津貼 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;988;gnNyVfFMcwQ;專家到彩雲邨明麗樓視察　有居民批沒公布確診樓層、指渠管素有問題 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;271;ehhhUAIcstQ;一期一匯 16_12_2020 - 20201216 - 一期一匯 - 有線新聞 CABLE News
20201216;1710;2r3DenUEdpg;增82宗確診　79宗屬本地個案　再多三廈須強檢　乙明邨明恩樓32樓疑有環境污染、部分住戶須檢疫 - 20201216 - 港聞 - 有線新聞 CABLE News
20201216;745;qZSvP9Zr2Fc;陳嘉樺兒子遇地震被嚇醒 - 20201213 - 娛樂新聞 - 有線新聞 CABLE News
20201216;359;l4Rl3-OrOtc;楊祐寧分享初為人父喜悅 - 20201213 - 娛樂新聞 - 有線新聞 CABLE News
20201216;1345;9-L6ObEkuSk;20歲少女走出校園傷痛 赴日本跟攝影師學習攝影 作品成功登上法國及上海知名攝影網站；女蛋糕師傅成長自兒童之家長大自立 放棄年薪170萬工作開創自家蛋糕品牌－第一志願－香港開電視
20201216;670;MgRY89GvDaM;追夢媽媽辭退高薪厚職 轉行畫畫為女兒創作兒童書繪本；90後本地時裝設計師 不甘打工倒模創作 自創品牌賣波希米亞風香港製造－第一志願－香港開電視
20201216;1082;uJZBtsLoEFw;久咳及夜喘加上呼吸時有「牽牽聲」的喘鳴 你可能已患上哮喘！適當使用吸入式舒張劑 短時間內將氣管打開作紓緩 可長效對抗氣管炎症 防止復發或預防發作－Fit開有條路EP440 - 香港開電視
20201216;811;Dw1raoXVeCQ;【#有線健康】#OTT生活資訊節目 #聽吓醫生講 天氣乾燥周身痕   醫生教你紓緩銀屑病要訣！
20201216;862;61HGbPyx4cA;昆凌少女造型亮相活動 - 20201213 - 娛樂新聞 - 有線新聞 CABLE News
20201216;855;I0slDZHF21Y;黃婉曼餐廳顧客用餐後疑食物中毒 - 20201215 - 娛樂新聞 - 有線新聞 CABLE News
20201215;729;s9Hj6tsXpaw;李麗珊獻唱《夏空》香港版插曲 - 20201213 - 娛樂新聞 - 有線新聞 CABLE News
20201215;875;g0nFzK-8KpE;許孟哲與名模趙孟姿補辦婚宴 - 20201214 - 娛樂新聞 - 有線新聞 CABLE News
20201215;431;M4sSqC7Hgac;周興哲活動上大方擁抱舊愛趙岱新 - 20201215 - 娛樂新聞 - 有線新聞 CABLE News
20201215;578;pjJkck7gweI;拜登承諾帶領國家翻開新一頁 對抗疫情、重建經濟 - 20201215 - 兩岸國際 - 有線新聞 CABLE News
20201215;1509;CnRewmb1GPM;東頭邨貴東樓15室三戶染疫　袁國勇料廚廁抽氣及擾流效應播毒　23樓以上15室居民凌晨專車撤離 - 20201215 - 港聞 - 有線新聞 CABLE News
20201215;339;-lMoq1mrwVE;鄭元暢邀請好友海芬教煮蚵仔煎 - 20201215 - 娛樂新聞 - 有線新聞 CABLE News
20201215;925;nDJA7gR6_0o;美國開始大規模疫苗接種計劃 - 20201215 - 兩岸國際 - 有線新聞 CABLE News
20201215;5132;PoN8845XJvw;劉德華遭內地網紅報警聲稱違約 - 20201215 - 娛樂新聞 - 有線新聞 CABLE News
20201215;926;A-eEQK7A7kc;科興疫苗第三期臨床數據延至下周三公布　特首：完成試驗才會應用、有人將事件污名化 - 20201215 - 港聞 - 有線新聞 CABLE News
20201215;1204;YM6rCw9UIIk;七男涉串謀控制他人賣淫被捕　涉招演員到酒店拍色情電影、威脅與觀眾性交 - 20201214 - 港聞 - 有線新聞 CABLE News
20201215;1004;Yo9dBzbB4ow;內地外商不再分中外合資 外資可增持股分比例 - 20201214 - 有線中國組 - 有線新聞 CABLE News
20201215;992;er__KVyc47o;消委會測試30款外科口罩　一款越南製口罩BFE及PFE較聲稱低 - 20201215 - 港聞 - 有線新聞 CABLE News
20201215;2246;ErKWrpqd64A;袁國勇稱會接種港大研發噴鼻式疫苗　強調毋須擔心疫苗製造產地 - 20201214 - 港聞 - 有線新聞 CABLE News
20201215;740;drjY720yG8s;輝瑞疫苗未來數天陸續分發美國各地 - 20201213 - 兩岸國際 - 有線新聞 CABLE News
20201215;338;U50PCMG525g;政策風險 財經拆局 - 20201214 - 有線財經 - 有線新聞 CABLE News
20201215;223;NaF5BM6ZMOc;華爾街速遞 14_12_2020 - 20201214 - 華爾街速遞 - 有線新聞 CABLE News
20201215;262;YSCKEN2xtUk;美國食品及藥物管理局上週五批准輝瑞同BIONTECH研發的疫苖緊急使用授權申請，部分疫苖已經付運－美股消息 14_12_2020 - 20201214 - 環球大勢 - 有線新聞 CABLE News
